l_knee_rotation,r_knee_rotation,waist_bending,upper_body_bending
-5.226425690049562,-0.26419855536052317,-18.91635219088818,-23.37011793654817
-5.207469999514699,-0.23240818561247314,-16.93766276668907,-24.59035734827124
-5.151633473807539,-0.2381094577472552,-15.840904283525951,-25.112065578848345
-5.0658501270258975,-0.28856114265405014,-15.710729667144477,-24.888376422478483
-4.955657148524535,-0.3910040413570603,-16.50648488769457,-23.92951879196314
-4.826512307893541,-0.5531384631895457,-18.071339191616016,-22.3062471911572
-4.684370391107496,-0.7826535479284702,-20.172934889620056,-20.150755777734044
-4.535150183536471,-1.0858514854847974,-22.55841464197905,-17.650450994179998
-4.383239438024332,-1.46580463393121,-25.006223958938786,-15.028875273028376
-4.229648705640005,-1.9205450074207668,-27.366673654304407,-12.512479919680562
-4.070571153527433,-2.441555058925134,-29.58895478030164,-10.28987006858254
-3.896870930386206,-3.0125832456391635,-31.732203250283167,-8.475027445232557
-3.6945760313698948,-3.608744199384161,-33.95907043901942,-7.0838376601467665
-3.446037928078879,-4.195976991765611,-36.512855011778775,-6.027613287312166
-3.1312153397719005,-4.731105702042268,-39.67950834914181,-5.12402300332416
-2.7286076074040078,-5.1628345165682035,-43.734616346589824,-4.125408478272451
-2.2156644161568098,-5.43395855913223,-48.87827909364906,-2.763420215310773
-1.5688978338167117,-5.4849611852761155,-55.16917090121337,-0.8057841664825524
-0.7642330928112905,-5.259084762082468,-62.47682891714244,1.8828781917700639
0.2217621429973395,-4.708858888955939,-70.4706138379272,5.2891654907526
1.4092023193329861,-3.8038614354773848,-78.65443615638956,9.227800735392227
2.8103434825220637,-2.5392167194599016,-86.44405992958806,13.368290572120827
4.422975518342919,-0.9441376891577333,-93.26907628932882,17.312745665302003
6.222003794195596,0.9103313409716628,-98.66582406540971,20.69162452555548
8.150521680048966,2.9058006083958188,-102.32892638564252,23.23108578055358
10.11353767926281,4.876581657577515,-104.11699683437287,24.77245997471833
11.979600761556934,6.62185449486949,-104.0363200044193,25.259966379225038
13.595707496639562,7.937465867361215,-102.22895155436234,24.724021956163334
14.81627461995845,8.666378320971855,-98.97380066532473,23.276250864168926
15.538049499628585,8.748239602716643,-94.68891512965446,21.115069048061628
15.726155534160423,8.237495231700926,-89.91201424832798,18.52690839929877
15.41936111406755,7.2760278568736725,-85.24011686409385,15.863409224130189
14.713757113158328,6.038950243773653,-81.22902869469425,13.485349411893315
13.734085071058601,4.686336561409113,-78.27938930828827,11.68628055749086
12.604529634713353,3.3393821349053097,-76.54812350448336,10.624340738443813
11.427210725464885,2.0787352388699114,-75.91348303349329,10.286080920163682
10.271420200887688,0.9538181538648701,-76.00153646862232,10.490804975228622
9.172717610971839,-0.006220261051986246,-76.26636228884541,10.932481289645956
8.138984449570913,-0.7845377342300286,-76.1041209736958,11.248103279053694
7.160068520882825,-1.3726961910418225,-74.97061210843533,11.092454699517525
6.21807048858891,-1.7699907410771702,-72.4721604980976,10.197269912834443
5.2960381072383225,-1.984354821640614,-68.41520419985119,8.404442190814384
4.383605324922145,-2.0331311296447345,-62.81799862504058,5.6785008660528975
3.4790315288051272,-1.9425667164440803,-55.89447103785961,2.108261071269018
2.588149694770143,-1.7458054921187056,-48.01647363534888,-2.1003795897389415
1.721556637502162,-1.4799271651053678,-39.6566413645692,-6.647704918045415
0.8915473597872341,-1.1828303074931446,-31.317337703687308,-11.184711617026968
0.10978125590496335,-0.8905016364681222,-23.460606829058978,-15.370065752587006
-0.6141075546156555,-0.6348004991528688,-16.4589056660397,-18.91890849202412
-1.2732837360039266,-0.4416387357536535,-10.577462232942105,-21.62756179743634
-1.8642838090694196,-0.3294461574434319,-5.982363069693522,-23.374597008945695
-2.3875563653847225,-0.30799242364991136,-2.7579057181394098,-24.111107594709537
-2.8478294094423955,-0.377830829868765,-0.9175548398349296,-23.853991126775515
-3.2540138510004026,-0.5306919110550852,-0.400741233098764,-22.689170920596563
-3.618402895874197,-0.7510089376482919,-1.0581790982944015,-20.782009312568512
-3.9551071475127997,-1.018442759203855,-2.638715473226092,-18.382757916406547
-4.277888046401184,-1.3109293536214999,-4.796210293157122,-15.81064509238487
-4.597739934522254,-1.6075664690545313,-7.128561560069894,-13.408142647259654
-4.920644577689295,-1.8907001438756965,-9.24270996031325,-11.476311776047861
-5.245855930214845,-2.146870298989411,-10.82289550394443,-10.217305474064727
-5.564950197660835,-2.3666954767335886,-11.67838112320853,-9.706267578806669
-5.861826811015374,-2.5441146882501835,-11.758276982531864,-9.897739624504409
-6.113904417351553,-2.6755191927761093,-11.133401103891257,-10.657865520487064
-6.294776122385057,-2.759209910318672,-9.95426138144784,-11.809106006922974
-6.378311000138348,-2.795405233161409,-8.401270920130761,-13.174208402691006
-6.343494175366256,-2.7867858942662145,-6.645731857464083,-14.607849955347955
-6.178513790019739,-2.739366523790609,-4.8342729707855385,-16.008873828524578
-5.882458034069141,-2.663389273620122,-3.0974547542755553,-17.313201761954577
-5.463924766493476,-2.573954699718438,-1.572623123166815,-18.474076301845184
-4.937368900061452,-2.491183425552218,-0.42733297212328863,-19.43935149564797
-4.319028584563693,-2.439775037001659,0.1274924286030784,-20.134717439795843
-3.624168921779481,-2.447877934685455,-0.16035785619025808,-20.45818101103406
-2.8664770643278654,-2.5452258604745785,-1.5672413826459095,-20.286689852388207
-2.0594557357434136,-2.7605695099898457,-4.363385687684923,-19.492795417981906
-1.2190659143042082,-3.1185557065308624,-8.769091962257038,-17.96917543065661
-0.3667130667074487,-3.6363534039540655,-14.893901175348141,-15.66050488005084
0.4682330564999587,-4.320418077512788,-22.659050380619572,-12.601602441379006
1.2470288577885813,-5.163740968772278,-31.722495735209392,-8.95377065559495
1.9216782326401618,-6.143700864871092,-41.45398283350012,-5.019332202460421
2.4366069407805395,-7.2202462038957735,-51.0107149353729,-1.2109754604986673
2.7313988979583903,-8.333725829416961,-59.50759455631048,2.0263697733873207
2.7439798677178344,-9.401563079075599,-66.19778970291361,4.308912889479325
2.414528005921992,-10.31353501552177,-70.57254062359212,5.381585972426116
1.6922784408888898,-10.926995534853033,-72.36407498999912,5.147488463937104
0.5490727880945682,-11.066090720149948,-71.50263539270848,3.676197475141725
-0.9974966769699124,-10.532723672455193,-68.0857146958143,1.2058288726288218
-2.8553346030882447,-9.140648703913245,-62.39750010017676,-1.8707069820946511
-4.840120886529434,-6.783186966903685,-55.00979226869634,-5.058038416172047
-6.692981926973911,-3.5288293773989032,-46.953098374202156,-7.850224815094992
-8.142159653131099,0.3019922347703534,-39.750654204474046,-9.825594806204371
-8.980792971541824,4.162887828611157,-34.99938371059692,-10.702837460263618
-9.11511508620546,7.447338219439867,-33.69855134340547,-10.351669202110733
-8.56292407553998,9.69969202787055,-35.96522659720952,-8.782577014878829
-7.419536374669,10.728612403990086,-41.240690632273264,-6.138667290545324
-5.819322472364547,10.587465647089541,-48.62237174229885,-2.690085996130995
-3.908181477167397,9.48800860751832,-57.113632518622936,1.1878061577361008
-1.82789495167073,7.713465326196795,-65.78712567131817,5.068699247967881
0.29232166561436296,5.556005705645531,-73.88813721344255,8.55228983339254
2.340794697056086,3.278916958981415,-80.88107171309669,11.330603844752567
4.2261781272016075,1.097548392323779,-86.44066766150948,13.216828327921453
5.878134971602135,-0.8268115258169668,-90.40603541628053,14.137384456398197
7.246136546514636,-2.385218334753992,-92.72354873904433,14.106174672980762
8.297111711304366,-3.515738360282278,-93.39668656540356,13.198088208917024
9.01287129169545,-4.197391035474548,-92.44843160375063,11.52836757517709
9.388038895563176,-4.444632716148657,-89.89502617623236,9.236949458598778
9.428862064341637,-4.302207940397238,-85.73113335790123,6.475318198675135
9.152910631215358,-3.839383085290188,-79.93375180480977,3.395368997114549
8.589317940233297,-3.1426536711187985,-72.50128325832046,0.14175079026424395
7.778940942455946,-2.306884326398396,-63.54451309029723,-3.15111349449226
6.77375039719253,-1.425931200370044,-53.41508185782262,-6.358356113048879
5.6349770839152695,-0.5843669379922213,-42.78158032349865,-9.363366685414839
4.4298846203025075,0.1483620054593005,-32.52458354202624,-12.058913036836566
3.227306357844524,0.7208865599730668,-23.462506690481604,-14.35191700977035
2.092264846758821,1.1004117074413278,-16.119224182158174,-16.170862332005054
1.0802572131530663,1.2717169212536656,-10.686922085485197,-17.47334676052897
0.23218608654366565,1.235648812202088,-7.124326911821403,-18.251094075236225
-0.42882613054658947,1.0077248810162518,-5.267311529505877,-18.530667993608628
-0.8977732397433023,0.6169017540314155,-4.8969441506833915,-18.369661942640356
-1.185168844668151,0.10404433468371803,-5.766852385534842,-17.84949442984747
-1.312503187118528,-0.48060829106379144,-7.606714278297067,-17.066496030375177
-1.3073404627690046,-1.0815105276049377,-10.116817376011856,-16.122801418639455
-1.199439877795101,-1.6433886612755069,-12.965169236358241,-15.11816734268953
-1.0185048844184017,-2.1176049883304167,-15.79509664027286,-14.143433917532375
-0.7933455434050117,-2.468065086848852,-18.24554916937617,-13.275824123449564
-0.5517693520017765,-2.6753559043139465,-19.97931270170355,-12.575744615700307
-0.3204752167036135,-2.7382278060575707,-20.711217488522085,-12.084544805721237
-0.12449045429682526,-2.672263304847693,-20.23325608908412,-11.82292965551501
0.013937826254391794,-2.506285843348818,-18.442959169419627,-11.790226027709968
0.07681283086501821,-2.2774770822526738,-15.385495646113277,-11.965178570122987
0.05198000864832998,-2.0262104933039717,-11.307636275489498,-12.308997485782733
-0.06528730873510434,-1.7913862397346296,-6.689952076130172,-12.770744428116354
-0.2707365928794264,-1.6067279358768598,-2.199545392887438,-13.294197913062655
-0.5497067901638529,-1.4981725448181926,1.4559720691263782,-13.824768688172318
-0.8761130924708469,-1.4822092688176527,3.7017208105799617,-14.315066067437346
-1.2123235503637098,-1.5648835831296322,4.197606437591954,-14.72815050700051
-1.5104103916519225,-1.7412504211200668,2.8484042182151494,-15.038134517564115
-1.7150706347249915,-1.995295007264111,-0.22972515019394954,-15.228423628669582
-1.7682465133332945,-2.30056614870182,-4.747635977725805,-15.288355105386541
-1.615228935088175,-2.621814530730366,-10.29016859389943,-15.209222854245485
-1.2117839873012273,-2.9177821191501803,-16.38969855571913,-14.980590692171022
-0.5315561850307938,-3.1450633761125397,-22.61857710128656,-14.587319605237523
0.427328522939617,-3.2627481989134988,-28.66343032014032,-14.007111757863736
1.6378387728465844,-3.2373495426083947,-34.351195482992345,-13.208178279374462
3.043264913338149,-3.047276026006066,-39.62992864432666,-12.147224815880788
4.561196973771505,-2.685901801239279,-44.52816564876191,-10.769049384073673
6.0923787148943696,-2.1623287825359823,-49.11340775235941,-9.00998737098284
7.533214146528074,-1.4994307261527964,-53.45888904077257,-6.807674713938465
8.78956084676475,-0.7296401050256557,-57.621310495911125,-4.118919849270528
9.789089737329538,0.11023489208593232,-61.63169803309936,-0.9452278813155057
10.490079492643359,0.9835847904102635,-65.50124550252501,2.639873119005846
10.88564099037679,1.8568088550414794,-69.23610817878324,6.475487656141261
11.003384441100831,2.7000937484414,-72.84005893689974,10.326515702779275
10.901077258331814,3.486748219208575,-76.28583963756738,13.929236288000826
10.658957421652644,4.192048419837137,-79.47455445448561,17.050104121544322
10.369232381057559,4.79234898833107,-82.23151973703506,19.527866930457122
10.122946145905123,5.2648192378000775,-84.35257584276654,21.283097760482505
9.994074407197147,5.587995335927646,-85.66435515219774,22.301693625738004
10.021545620694628,5.7434173846938235,-86.06238389533821,22.60927581798235
10.193758029550143,5.718600771719537,-85.522781825458,22.249892443745086
10.446128474006086,5.511138886158541,-84.10083097943522,21.274520222798067
10.681526430087782,5.132808432129093,-81.92504388915239,19.739390110689907
10.80749955632744,4.611594683788272,-79.18387137944602,17.711915855699957
10.766303949484543,3.9895028881182797,-76.09763722944437,15.28085617776562
10.53962521048149,3.3156273137661185,-72.87656398037502,12.565697230612088
10.133782884008019,2.6366348375673425,-69.68045156696675,9.718879425231405
9.563082805655197,1.9885689428515223,-66.59939451013217,6.915745006433161
8.841892977593556,1.3931287364256404,-63.66017039308713,4.332030912822686
7.98541399986492,0.8590016872288772,-60.84562770372519,2.1150739177542994
7.014477133433379,0.38647322278758967,-58.112702161578405,0.35818906825790475
5.959830300579779,-0.02733944286943829,-55.40474625239726,-0.9144828603038906
4.863104032818268,-0.3847935110928434,-52.66069212556253,-1.7508504111632512
3.7736352021619712,-0.686528220467936,-49.82202347992498,-2.2641895225554287
2.7421775668703594,-0.9324241733133224,-46.8342770105227,-2.620903231771353
1.813740669767218,-1.1234899385822303,-43.63958356411989,-3.025474008195834
1.0218607957875903,-1.2633746150863039,-40.1624709247429,-3.703386824251721
0.3856173783542133,-1.3588220142483212,-36.2987233605744,-4.88114835912137
-0.09060375471356086,-1.4191667627150903,-31.920031752068905,-6.761270800151958
-0.4154889121009582,-1.4554085003842419,-26.90269653798082,-9.489530930773686
-0.608385774948574,-1.4793464743697133,-21.178729436773153,-13.114214853587422
-0.6967978724845929,-1.50293053322227,-14.794076587263227,-17.5462438626632
-0.7139102480756219,-1.5376840360707609,-7.943985825049306,-22.543760601697947
-0.6958510552214223,-1.593941990976043,-0.9534963908919416,-27.748795177100654
-0.6783207798401908,-1.6797445069595873,5.80035681154829,-32.77649570209649
