l_knee_rotation,r_knee_rotation,waist_bending,upper_body_bending
-1.0177936355619686,-5.553209002998539,-24.19862166075557,8.466283988325216
0.39879112642130987,-5.309260721601588,-19.437526268223838,8.225217903282077
1.7162354647830445,-5.03773964222737,-15.99956075087525,8.005675314132153
2.8958222326689453,-4.7087801849257485,-13.589301898711192,7.833876515403618
3.9110028562970665,-4.297474357210858,-11.991661092280067,7.731929711772679
4.746974052178643,-3.786276374293811,-11.06687469808306,7.716284641081105
5.399784713201954,-3.1665004923769744,-10.733505968738838,7.796904531271264
5.875071018451125,-2.4388661110274334,-10.954040236544309,7.977033731397139
6.1865858179796565,-1.6132040773495866,-11.724964657313954,8.253347632859896
6.354718010357586,-0.7075321245941791,-13.069190398124507,8.61626531622827
6.405083682980478,0.2533078169022733,-15.027038633692996,9.05028214264449
6.367067074222946,1.2393618127547938,-17.64081181767652,9.534314161302696
6.272029396912203,2.217620576483403,-20.927538254718566,10.042177590876484
6.150901429491016,3.1543918691834882,-24.83736666907597,10.543393827783875
6.031088512575384,4.01786819648918,-29.205382771138446,11.004491685831352
5.933027219245885,4.780694735887296,-33.72181584057453,11.39088290494156
5.867209877160461,5.42229475648867,-37.95378714227002,11.669238129165095
5.832763175847728,5.930660117577239,-41.42706501865049,11.810137878554226
5.8184322055241395,6.3032940143359975,-43.72938139983126,11.790683969673033
5.8060295862072735,6.547072083271811,-44.582220316272924,11.59676606766951
5.775417959086269,6.6769742384457285,-43.86549771373082,11.224751637692211
5.709471322458441,6.713855804427833,-41.61896347357097,10.682436429563344
5.597556988199831,6.681586577236051,-38.04280083976948,9.989124621831754
5.436773788507404,6.6039592608795905,-33.490014838744436,9.174733155254419
5.231026545421171,6.501767744649056,-28.42310388302763,8.277877241201226
4.988604997220821,6.3904035093028755,-23.325861253207577,7.343005563441099
4.719136656777398,6.2782336596047665,-18.604611720515752,6.41680353663088
4.4306983730362575,6.1659209672648085,-14.528940526803538,5.544237378560348
4.127656858067872,6.0467337088738455,-11.229418006905096,4.764703592245891
3.809572887515159,5.907778881575676,-8.731094929387142,4.108733989979853
3.471298042750243,5.731990439974115,-6.993097328598334,3.59561766910562
3.104215998516125,5.500628087617848,-5.937913349338368,3.232190389928472
2.6984065477569446,5.195993546468049,-5.467660351702344,3.012915378762394
2.2453398468576427,4.804046864996019,-5.470963563615919,2.921223767148879
1.7405847299899975,4.316611785433826,-5.825243488467703,2.931910146623627
1.18599255083262,3.732906413750022,-6.398535013933435,3.0142324194052734
0.590922106776871,3.060223518052877,-7.053954315422321,3.135291977624053
-0.027721830043668055,2.313706421710937,-7.65864110145584,3.263287437059388
-0.6466303851201151,1.5153023630529638,-8.097048192218045,3.3703205783359516
-1.2382379609498666,0.6920863774345548,-8.28590991024358,3.4345440290112843
-1.7736236462830917,-0.12579792767274717,-8.186096033453003,3.4415352090323217
-2.225874732084908,-0.907345459600894,-7.80636093146497,3.3848347619324977
-2.5735556274277043,-1.6228802577034094,-7.196511614797551,3.2656063143764893
-2.8038425389067627,-2.246166661034373,-6.431727361203658,3.0914065895612826
-2.9148375140921217,-2.756429444391475,-5.593270465620343,2.874168775442795
-2.916607965850686,-3.140201581523021,-4.75167190147238,2.6277129179981293
-2.8306159839788725,-3.392757829326226,-3.95656809043396,2.3653042440208694
-2.687403119049954,-3.5187622683173876,-3.234221437304246,2.0978204110766807
-2.5226881587520817,-3.531771000208155,-2.5911272612932374,1.8328924592809248
-2.372386523135323,-3.4524198914457114,-2.0209066561171007,1.5750535856098067
-2.2673614361748333,-3.3054433572094286,-1.5118309644206438,1.326637089561369
-2.2288411464003612,-3.116010359241436,-1.0531889199615605,1.089013164735198
-2.2653265851587556,-2.9060945754281544,-0.6396302303235971,0.8637492576567841
-2.3715098597315176,-2.6916097300234583,-0.2732286661747934,0.653380917690797
-2.529331411223252,-2.48083121568761,0.03671309670963085,0.46164372785011887
-2.7109388474921303,-2.274291517044507,0.27594023292067654,0.29319279379493435
-2.883039636971499,-2.066011324326127,0.4291607828544262,0.15297341797227992
-3.0119667039352276,-1.8457025919051284,0.48467032624622486,0.04547437093480735
-3.068695990445727,-1.6014870064374798,0.43824023602718065,-0.02590678985038873
-3.0330887080130076,-1.3226938197201141,0.29477740440730316,-0.05921774245661498
-2.8967781853026997,-1.0023800409655197,0.06707581743495374,-0.05395980321519006
-2.664326003845609,-0.6392938265536785,-0.22769496835234213,-0.010796011187243233
-2.3524784664051053,-0.2390494803865099,-0.5722220682658027,0.06892454847895166
-1.9875751424059636,0.18567426827444555,-0.9525665451123267,0.18369659068486952
-1.6014470271918562,0.6160019133136401,-1.3603266958920084,0.3323408315391314
-1.2264758790571573,1.0287046954842232,-1.7935963950625444,0.5143769905835692
-0.890743582312995,1.3987228862336971,-2.2572515093939938,0.7302615058301951
-0.6142369725231118,1.7019205896804614,-2.7630938497136053,0.9814851531869824
-0.40683420064629255,1.9176002173395217,-3.3301598560614467,1.2705243468342495
-0.2683397045393701,2.0304300111850435,-3.9851891585070036,1.6006172396818619
-0.19030176778028168,2.0316854583604766,-4.762894382803742,1.9753142093563538
-0.15893148143050223,1.9199483446327061,-5.705254261598372,2.3977611330968784
-0.15828995634092197,1.7014827001092172,-6.8585098640684645,2.86971879609376
-0.17303722581417066,1.3903429016886386,-8.265959753091186,3.3903861721640003
-0.19033486235411756,1.0079658716334285,-9.954613722936797,3.955173649357051
-0.20081241891356244,0.581798514530202,-11.915665867460115,4.554664729450613
-0.1987313633402592,0.14264882755660585,-14.084042678206048,5.174065225054647
-0.1815820924832753,-0.2790462426056075,-16.32949898562991,5.793386160424946
-0.14936922293566754,-0.657234829918809,-18.4731442124908,6.388431522174291
-0.10381909845945828,-0.9734367653011765,-20.330131996484056,6.932478497434787
-0.047691422838650556,-1.2182265937621881,-21.75806248735151,7.398466635843925
0.015703296932485195,-1.3907903324549356,-22.684429036287014,7.7615464706092
0.08276571881625902,-1.4970199150967995,-23.104099942749336,8.001869579623813
0.14970080331859734,-1.5469749408509572,-23.058999889391835,8.10744495287842
0.21253006455597037,-1.55249068073693,-22.617015237884782,8.07673931936641
0.26712053039582234,-1.5253975916831326,-21.858837946009064,7.920536801629812
0.30931442556609556,-1.4764773062773247,-20.8726052971434,7.66251200817786
0.3352082607913863,-1.41506990625107,-19.752555793589945,7.338092544001402
0.34158087204565485,-1.3491832080297896,-18.598210731987642,6.9914691130156035
0.32642256113078266,-1.285962501447501,-17.51209725640418,6.670952276818742
0.289484783016145,-1.2323850584290197,-16.595364478697235,6.4231894335328485
0.23275434637447984,-1.1960236979496424,-15.941588462035398,6.287009535977556
0.16075457815839822,-1.1856935586555502,-15.629698946434386,6.2878201319914835
0.08058714235854972,-1.2117816046400283,-15.717274816618943,6.433481623350887
0.001653131775627462,-1.286076601512004,-16.235423539200614,6.712405861030995
-0.06497081191972556,-1.4209756824253865,-17.186177050395134,7.094318667894824
-0.10748163135741773,-1.6280435777353548,-18.542936488964052,7.533748624039892
-0.11456049693766589,-1.916036929257699,-20.254037782081685,7.975888262298451
-0.07674116131678692,-2.288662578871046,-22.248965854538746,8.364051011451709
0.012205046939381209,-2.742486178597691,-24.446108208860714,8.64758741289006
0.15404582906329367,-3.2655052005083203,-26.760365199504182,8.78893788999695
0.3452359607611947,-3.836898350780711,-29.108767408272563,8.768592972884859
0.5766549915896557,-4.428310603860616,-31.412757639418444,8.587119139058588
0.8341142122083066,-5.00670706340045,-33.596918996524046,8.263990522715106
1.099705986687775,-5.538387138897281,-35.585376201181575,7.833606892969573
1.3538881584162366,-5.993356937501884,-37.29850061482289,7.339432546343782
1.5779762027466522,-6.349112257635072,-38.65340258283393,6.827500759091678
1.756545775398041,-6.59307478617199,-39.57119853345548,6.340497273885316
1.879228316334462,-6.723343885521802,-39.991347670533806,5.913310655349109
1.941537507360091,-6.7478642737623025,-39.88865473551332,5.570468454502383
1.9446213210871857,-6.6824110799033205,-39.28443442737462,5.325424658397095
1.8940879867565927,-6.54792414559673,-38.244047773057005,5.1813362544207235
1.798233849803266,-6.367716175077431,-36.86002855374094,5.132811020146931
1.6660825138191464,-6.1649744096790124,-35.22861897415574,5.168111460202933
1.5056375506310746,-5.960813229585525,-33.43060854846247,5.271411208241605
1.322682110913696,-5.772963641152221,-31.523074237252253,5.424858517691009
1.1203492348353958,-5.615046595946607,-29.541712477359447,5.61034939811668
0.8995454038512343,-5.496289829271379,-27.509207745797415,5.811011599107446
0.6601479325772613,-5.421514025459305,-25.4447242299316,6.012435269109481
0.402739627369308,-5.39122930560822,-23.37137683880388,6.203656236878122
0.13052601275239184,-5.40173909581965,-21.32050411557803,6.377816475715447
-0.14897153973130467,-5.445227889430614,-19.33283673492296,6.5323423775055485
-0.42282808840570735,-5.509886076904885,-17.457215819711053,6.668475459295804
-0.672512737994985,-5.580175703064688,-15.74771310442343,6.790108416246151
-0.8746892977484712,-5.637355661996015,-14.260071017934068,6.90207983040887
-1.0029528868286717,-5.660364560869628,-13.048250531667282,7.008265294108111
-1.0302821830908397,-5.627110313172767,-12.161395710128222,7.109891834733192
-0.9319051146412699,-5.516145952279738,-11.640711652032858,7.2044701831637985
-0.6882636567028193,-5.308630284244176,-11.514871201248873,7.285604132048241
-0.28778077401953844,-4.990387092962684,-11.792179555662528,7.343744622415086
0.2708665948272864,-4.5537947655880595,-12.448766957674062,7.367765715986851
0.9772944559231835,-3.9991723442274485,-13.415518909353569,7.347093015847366
1.8091306763330037,-3.335304914341087,-14.571777996383123,7.274019390424639
2.733206183239061,-2.5788200342612506,-15.756709732163749,7.145779917276787
3.708312286197086,-1.7523445679662935,-16.802731706193217,6.965925135676879
4.689248470977008,-0.8817344161296351,-17.57962062005893,6.744568632846724
5.631470226288056,0.006953896362880711,-18.026681304224518,6.497250270526572
6.495388801083874,0.889899314098907,-18.157165455494212,6.242463586907066
7.249422686859416,1.7466479216289785,-18.037529217879936,5.998263392764745
7.871247494032885,2.559641668277332,-17.75624071050239,5.778649706024425
8.347202529455574,3.312379947102568,-17.395900150447044,5.590506733954658
8.67031580998964,3.9869278632306897,-17.015088239494933,5.431756893275078
8.837754742490556,4.561754048981575,-16.64032583257291,5.291136671921363
8.8486038047947,5.010855827795892,-16.266116033527762,5.149682565503008
8.70269944210476,5.304825795559193,-15.860937560490726,4.983689325413548
8.400885680239739,5.414030989248865,-15.37744133835153,4.76863154502597
7.946611628241288,5.313537865275004,-14.765022963067318,4.483377693046131
7.348387695469792,4.988917986626136,-13.982463199006228,4.113994078645819
6.622330340834619,4.441688177561855,-13.00810300131993,3.6565230434111156
5.793919982653937,3.692982372178324,-11.845616336508408,3.1183048694250357
4.898232807428363,2.7842371795681515,-10.524780499900865,2.5176773927377436
3.9782980793885976,1.7742544694693556,-9.098025073895606,1.8821898472636633
3.081785916808287,0.7329119382332868,-7.634280711686518,1.2457297948712973
2.2567324200477006,-0.26724499913327887,-6.211624355894328,0.645101480269182
1.5472153081774915,-1.1597107700513705,-4.909807369039637,0.11657728921507755
0.9897114274787078,-1.8912847806968212,-3.8033632833454174,-0.30719047642139974
0.6104489979511661,-2.426773374880524,-2.9557480288549702,-0.5996839725663339
0.4236821258008157,-2.750790509205867,-2.4147888059176412,-0.7423954124594463
0.4306568450092693,-2.866945915576954,-2.2095497060545886,-0.7260905538637222
0.6191450446616188,-2.7950574592309616,-2.3486000965062397,-0.5515047676406116
0.9636951643462736,-2.567115014296873,-2.8196323194017054,-0.22946334088029965
1.426996779957144,-2.2226584412032016,-3.590390715459528,0.2196653269605718
1.9627800301482423,-1.8041306449275958,-4.610882179863464,0.767315911370687
2.520359914791678,-1.352690605846224,-5.816772810414495,1.378936640069971
3.050353843725487,-0.9048939208752035,-7.13373547839757,2.016941751159696
3.510509488097688,-0.49050000033701596,-8.482486067236799,2.6440539458103074
3.8703309949037132,-0.13143306855784717,-9.784588954452765,3.22654481819256
4.113491594851312,0.15829684313668746,-10.969643742662461,3.7369134528834143
4.237738015501119,0.3719980769953838,-11.9842396211893,4.15570807890214
4.252726559067419,0.5092594429464613,-12.80115519410169,4.472378660341346
4.176620449573137,0.5746035437222397,-13.424560186177175,4.68517745126108
4.032254827319411,0.575914863776103,-13.886627283599793,4.800215339445442
3.843439394952928,0.522745311071652,-14.235231519626666,4.82987168148374
3.631758789603929,0.4246503376488663,-14.518370759075413,4.790836628913162
3.414138366543867,0.2897454011743564,-14.772717207330295,4.702098187707963
3.201404425685516,0.12366790654724955,-15.019904450431683,4.583146989507149
2.9979875629010087,-0.07091586566950892,-15.269130781953086,4.452571025822835
2.802767225738474,-0.29418392971949964,-15.52241896036979,4.327088532083179
2.6108677055984053,-0.548407216307751,-15.779504044408103,4.220962935771233
2.416037392069196,-0.8366565124658099,-16.04097688526759,4.145688126106934
2.2131149429023638,-1.161162811855505,-16.309674555752988,4.109833746261341
2.0000454763493702,-1.521636759345908,-16.591032973386746,4.118986960857935
1.7789896806703245,-1.9139151411444144,-16.893307936468375,4.1757876399460105
1.5562830601863737,-2.3292791826184835,-17.228375461856345,4.280088495756367
1.3413167016936434,-2.7546686465201455,-17.613320815988484,4.429260317671275
1.1447171172438058,-3.173820346819359,-18.072331614697585,4.618622690779665
0.9763616004825588,-3.569143784468746,-18.6377770180211,4.841948856066352
0.8437146279538542,-3.9239663644661125,-19.34914105568318,5.091988420535228
0.7507785791557471,-4.224682340323131,-20.248970864404896,5.3609658687762485
0.6977420685259939,-4.462367284170673,-21.376146187276127,5.641030964285315
0.6812571345645958,-4.633582126792976,-22.757993446235677,5.92464712364781
0.6951917086925384,-4.74032166626908,-24.40322850484809,6.204900159246554
0.7316680049585208,-4.789263400593962,-26.297113190660625,6.475702025346506
0.7821932484964408,-4.790587963019015,-28.399194290700088,6.731870584266694
0.8387057853823765,-4.756671742886644,-30.643515384975522,6.969089038124236
0.8943922393382291,-4.700914670221309,-32.94149626089124,7.18377020748608
0.9441787863945839,-4.6368792543960655,-35.18812192293923,7.37286102120536
0.9848595083604325,-4.577800071267325,-37.27191162554207,7.533632000330512
1.0148889431820636,-4.5364026650696525,-39.088169687667026,7.663516260381479
1.0339213423691105,-4.524875841841324,-40.55368711567956,7.76008270242474
1.0422146125486933,-4.554792570999546,-41.62003156699433,7.821226959461857
1.0400280905643051,-4.636781799533162,-42.28236024845287,7.845630371205341
1.027132362839506,-4.779813977535722,-42.58146022520958,7.833476264631388
1.0025222312513244,-4.990064311978197,-42.59820221265172,7.787335806902143
0.9643877536300004,-5.269441447271536,-42.44130806223549,7.713057717396384
0.9103598858578394,-5.613991828725657,-42.23070975175959,7.6204340932700285
0.8380117664664612,-6.0124828868576214,-42.07926156683944,7.523385564934722
0.7455654371958893,-6.445508390762783,-42.0749809829002,7.439432304702615
0.6327250010486559,-6.885436449735471,-42.26490711056163,7.3883116915358
0.5015304744116194,-7.297432146029714,-42.64114499941598,7.389768683892852
0.35710457907218734,-7.641641667242017,-43.13045880547153,7.46074649913721
0.20815111283620694,-7.8764498777573575,-43.59063110386734,7.612384636365151
0.06706400333633175,-7.9625468128112535,-43.81844100680324,7.847338397991343
-0.050470035435229814,-7.867378232626756,-43.57398391440094,8.157947219827879
-0.12643845052574312,-7.5694330375377605,-42.623428937649734,8.525699569199862
-0.1420228855706772,-7.061764073164614,-40.79726061573587,8.92227902508246
-0.07956358814048031,-6.354163640752445,-38.05273791537956,9.312240276818113
0.07523166209080658,-5.473522719580221,-34.51708248647183,9.657078302523422
0.33111123047363544,-4.462097137031535,-30.480469973590655,9.920169359140003
0.6894571435684173,-3.3736926327074785,-26.325577708811643,10.07183825173197
1.1431286852172682,-2.268150437946405,-22.424241204321607,10.093674798466166
1.6762214195813163,-1.2048767092928434,-19.057831958262362,9.981212987285211
2.2648909879286383,-0.23636073796079551,-16.392289481625497,9.744277961515166
2.879260794230873,0.5974081751641138,-14.49392781379277,9.40476728900302
3.486268658690924,1.272909164948214,-13.355021003094448,8.992283725871435
4.05313684224331,1.784963110880491,-12.909798379645718,8.53862505338714
4.551041365574966,2.146259649787524,-13.03911288403728,8.072398358832146
4.958559679363569,2.3845091786977823,-13.573214591698589,7.614878623807428
5.264559145292411,2.5374396999513515,-14.304808540251301,7.177805472836621
5.47026113717039,2.646209076153517,-15.018499622501432,6.763304238292143
5.590204862758669,2.748283182081652,-15.530142799259409,6.365657213363358
5.651750409833102,2.8712754770963267,-15.71970745308622,5.974304969612003
5.6927095583189935,3.029307316106731,-15.543511205751768,5.577281864021283
5.756843993868185,3.222854883651801,-15.024107205217346,5.164322866494672
5.887436015452361,3.441913624731285,-14.227281533534365,4.729100253453201
