l_knee_angle,r_knee_angle,lumbar_angle,torso_lean
4.835856145110157,1.942156981180185,56.947198293743305,24.051889600925172
3.6002788648759965,0.17483686714047808,47.263832013843746,16.716278317974236
2.378761060190889,1.6144004158473486,37.85486773121997,9.343241227907516
1.2226649093152293,3.37031311682618,29.638026350761983,2.6356845376233164
0.17893356787730125,5.030636113046816,23.217097053711388,2.8953451249846847
0.7144123037638048,6.531941648402922,18.76936662292527,7.050341978447588
1.432374054117878,7.820663887064858,16.11068720480357,9.898129095514903
1.9658367637671754,8.865378706469468,14.832579403789317,11.66612619299004
2.3222733918628222,9.664458660087698,14.429209696408517,12.643105860395929
2.5238114599578503,10.245318685314059,14.394414706518294,13.11370347735632
2.6030394123203116,10.656194087336175,14.294628502113458,13.317910107284156
2.5977132360519852,10.95483701452026,13.82323612834915,13.42889682469821
2.545736000009323,11.198437875593363,12.837288444825587,13.546870777244262
2.4813453108995955,11.436704745715907,11.372860831296455,13.707128610594545
2.4327483983453955,11.707869141324133,9.628328948575806,13.898475148902284
2.4209648080808712,12.036641455446867,7.902332854938839,14.0868373915479
2.459529592260828,12.433456134313616,6.490000792203578,14.238966965784842
2.5548399403535833,12.894901834349168,5.57406371504655,14.341486703706524
2.70709079462052,13.405531936153686,5.162894491848288,14.411002566844209
2.911759358105575,13.941184319399746,5.101532534240168,14.492774827343673
3.1614080812994247,14.473566977084626,5.138323522060728,14.648861333316306
3.4473575425593435,14.97537849305033,5.007651374086544,14.940043307397428
3.7608031552904033,15.42493961538362,4.4968532870481255,15.407295702996764
4.093280691731231,15.80942328333123,3.485460156929528,16.057702619507896
4.436779776710918,16.126212898476552,1.9607411791107991,16.857484054451348
4.783915377587287,16.3824419845717,0.019934767365882136,17.732428173997366
5.128318801145245,16.593129141032318,2.13198976806152,18.574378817101447
5.46507823243443,16.778410417109036,4.1865922804889335,19.25178868077495
5.790932749045367,16.960292139113033,5.743275095839739,19.62269770211989
6.1040328841353855,17.159304550611306,6.33722944696573,19.54952220968716
6.40329912206803,17.39146347465615,5.493622521421737,18.91597464863893
6.687619891568496,17.66589628530991,2.815721708926903,17.64660687021973
6.955235549612246,17.9833274736636,1.889846294101491,15.728503156537103
7.203611214859189,18.335503538963877,8.47096915447467,13.231898536063698
7.4299683664250695,18.70563004279515,16.3487639862875,10.321932450826417
7.632451751998691,19.06986700728186,24.609279243123034,7.2505817589360335
7.811576589003414,19.399796249803604,32.27431990911379,4.322273580383435
7.9712107892843695,19.6656074924255,38.578864578972926,1.8403095508123477
8.118271885111321,19.839633012824336,43.0898911563682,0.05358367718861924
8.260820783291864,19.899786454937303,45.67607975239462,0.8790107531371866
8.40507197970025,19.832404604281408,46.428546916788946,0.9033553663215271
8.552443225109291,19.633996724535837,45.5968258893299,0.07178804353879362
8.697727160634177,19.311557101599853,43.5479552066855,1.4624543176551021
8.828866324049507,18.881398288911313,40.729369323800015,3.4613956003882302
8.928136603996919,18.366802763352734,37.615738219707936,5.636631290460988
8.974206547660893,17.795017223376828,34.63690845208823,7.701092610888503
8.944563517750288,17.19413760603939,32.105757258354835,9.423250145079072
8.817974718635387,16.59027482884933,30.173284434490792,10.663485384706012
8.576809866649885,16.005161271794535,28.82658121679954,11.381826470958638
8.209129156456424,15.454207836111516,27.9250267401239,11.62045967464469
7.710478174484186,14.945059172400619,27.256874925837312,11.47237915551571
7.085402815667994,14.476847921426923,26.59751495426383,11.048027769998367
6.3487142821022,14.040382701855465,25.75781276756003,10.448740742757264
5.526266085149608,13.619310384871321,24.61941633295113,9.751531459186541
4.6544480261028776,13.192062535082965,23.158396069642766,9.005016515856514
3.777231140978895,12.734362907715346,21.45638857311123,8.232612567528204
2.940055517482238,12.22218686108422,19.69228906072761,7.438245763211492
2.181294015659133,11.635071904712945,18.107316895234668,6.611484352046512
1.523735763070457,10.959473617917284,16.94980672697798,5.731213178882524
0.9693066791318053,10.19160740722963,16.422992571800197,4.76828408664006
0.4993348953606528,9.339132506157279,16.656878376504324,3.688569015591954
0.08046708163756133,8.421154043576665,17.702768930301836,2.4590251133102674
0.32587629078935754,7.466260114810737,19.532421202068118,1.0590701682155674
0.7536240182125794,6.508692150468947,22.030109382587057,0.5037483210583059
1.224380118994261,5.583294388413046,24.983455751381605,2.1791612043683766
1.7433275925553138,4.720368343691682,28.087720872545564,3.8677367728501015
2.2989890577685834,3.9416291767816074,30.972158454944363,5.427330551255128
2.8664658442860107,3.258074587922886,33.244074114592955,6.692328307301801
3.4133224999433636,2.6699715870875447,34.53780201843755,7.500845238485119
3.9068485575303322,2.1685841279673355,34.55731146163415,7.722745087255097
4.321133164251577,1.738881335393389,33.109491827671384,7.28248364766174
4.642469439100225,1.362414387867801,30.132738064242023,6.173948461521347
4.872128770546309,1.0198107654824515,25.725282733505907,4.466595805759772
5.026284333172802,0.6926947245236319,20.167099391651348,2.3016668530634052
5.133464418097526,0.3650763517887427,13.914079558306245,0.12374113393280074
5.230194282966534,0.02431911571289115,7.540593334503297,2.5847551979993204
5.355535883023685,0.33819830987847044,1.631611182284237,4.863505845269396
5.545248257339241,0.7266235003041819,3.336362778216058,6.781303584043996
5.826323065635981,1.1403620244128536,7.07553988442669,8.22060170528732
6.212622420067945,1.5741323647449779,9.506652376763384,9.134392649911604
6.702202133388988,2.018509849899102,10.730145051205586,9.544696103950196
7.276674990010778,2.460920362486772,10.971602564991645,9.532823314031232
7.902715288175245,2.8867207093578906,10.519669822757315,9.223947111909714
8.535535237059943,3.279836857373404,9.669173112852958,8.76857370410032
9.123850562267965,3.6226038440501864,8.678044939424785,8.32317293452048
9.615548876982077,3.8949132945786005,7.7418227108440965,8.031193953796251
9.963130354740784,4.073277700285092,6.985824454079331,8.005301575852897
10.128106575854618,4.130643075072985,6.4740479358470395,8.312590373644758
10.083884710015335,4.037556022087709,6.232078549657241,8.965538655523025
9.81712977419116,3.764780360798009,6.276124885459448,9.921231796674952
