l_knee_rotation,r_knee_rotation,waist_bending,upper_body_bending
10.905148343838992,4.370187637337425,-19.835009799973918,2.379207877708836
10.990324864501838,4.505426595780865,-23.680145503095524,1.892138806032915
11.05455615498369,4.676050213231736,-27.750159075588265,1.2831170577029876
11.068164518881355,4.844885182411102,-31.769496952797844,0.5603441892463582
10.996475067559107,4.972666645671182,-35.286012075396336,-0.2598554605312863
10.802475695902332,5.024402621607718,-37.75398094114473,-1.1538732812259795
10.450471645419414,4.974251540363558,-38.711732608830175,-2.0918758713731282
9.910522220796276,4.8083712875019575,-37.96091974424386,-3.0389047265297977
9.163147257112481,4.525677095019978,-35.64401673409268,-3.956053165758559
8.203491494597746,4.136778905275331,-32.186898318711286,-4.8019069184963215
7.04399755854973,3.6615643699235347,-28.146150866614956,-5.534440969126755
5.714808273199179,3.125984108999645,-24.042138593090048,-6.113448973944214
4.261610178009222,2.5585943926508943,-20.25382265734159,-6.503420732178125
2.7412697258826615,1.9873320986285912,-16.997545300786626,-6.67664252805287
1.216123022531827,1.4368666601868934,-14.35938019919548,-6.6161997765397675
-0.25204466981697793,0.9267267074466483,-12.340585239508323,-6.318512609783557
-1.6074457324698352,0.47026065649190046,-10.893950861177796,-5.795024053110313
-2.8045809854524975,0.07438139449904013,-9.946706465909209,-5.0726762839621875
-3.8110734424870323,-0.2600189173462113,-9.413429030552258,-4.192863463610535
-4.608968548225565,-0.5371243195407345,-9.203357389337377,-3.208689739867787
-5.194621023974485,-0.7648822107735104,-9.225088565978432,-2.180640929439305
-5.577432140439878,-0.953512801078848,-9.390038648310588,-1.1711696177917879
-5.777738371534605,-1.1140370712244907,-9.615025604158427,-0.2390454233794884
-5.824100060751468,-1.2569778917523555,-9.824045657209235,0.5655598536557305
-5.75018713187145,-1.3913372331243077,-9.949684262431171,1.2044861329271663
-5.59148014487721,-1.5239399345536089,-9.935243096193092,1.653159295971115
-5.382086005780992,-1.6592478616235735,-9.738846616462665,1.900438860598279
-5.152027205347065,-1.7997243432805314,-9.33974058428304,1.9471792186829109
-4.925324680150161,-1.94672655581984,-8.744719921493664,1.8041029374766941
-4.7190448513440995,-2.1017423305842464,-7.990707099155792,1.4895851486335316
-4.543277224761275,-2.267628828051263,-7.1402811435277,1.0278145128569105
-4.401829593631551,-2.4494177523239826,-6.270765155976511,0.4475698048483588
-4.293323072777902,-2.6542740718034548,-5.461311703612926,-0.2184092237909523
-4.212342172752018,-2.8903595876270534,-4.782948300937795,-0.9337092858399986
-4.150331475032472,-3.164634413757947,-4.293842990602672,-1.6585851643217657
-4.096027391829843,-3.4799348696012053,-4.038906138297971,-2.350771371444506
-4.035369382449008,-3.831885291697092,-4.051328424186365,-2.967085726889175
-3.9510240604971667,-4.2062793203526505,-4.353794911127773,-3.465969684442083
-3.821828670311745,-4.577513549013906,-4.958001726511579,-3.8108673464532394
-3.6225632641139445,-4.908505973546034,-5.861988431754998,-3.974057073900261
-3.324446364687022,-5.152312182874599,-7.045280327196978,-3.940281686620181
-2.8965917240524943,-5.25539818283862,-8.461659756446135,-3.7093779782522813
-2.3083891866215764,-5.162289380609858,-10.028309359877865,-3.2971605434982654
-1.532480256917015,-4.821141521763919,-11.607689383069102,-2.734065250020206
-0.5478554786858777,-4.189721887683683,-12.974067160683488,-2.0614434877024563
0.6572405351629881,-3.241406880664317,-13.749703266706357,-1.3258629874857826
2.0824641013154688,-1.9711242754963623,-13.29308944618631,-0.5722523970167629
3.711993661753007,-0.40159734250790985,-10.574378595845463,0.16288861028429638
5.509989353009274,1.4095638648443294,-4.393768098801008,0.8568344627552784
7.415100252466478,3.362156125331296,5.025393628476712,1.5033006007944172
9.33615123957002,5.30800663708327,13.97900992484214,2.111656665357956
11.153554512216203,7.055519395900776,18.43626461681157,2.7026151930882385
12.731736936268364,8.394667290822346,18.241544738071276,3.3011059216448655
13.943992338405607,9.146325694838382,15.32010743804776,3.927674311559834
14.70271894200216,9.220531405447518,11.339353633811418,4.590067979144148
14.981295270042164,8.651046663405229,7.224742249243367,5.276688957546586
14.816537192111142,7.582051662543622,3.373597745931925,5.953347521430964
14.291793725908969,6.215320405836341,-0.10678807756876789,6.564268132092133
13.51060798221005,4.750603076348653,-3.2750406937385628,7.03756113677687
12.57243040631917,3.3466782258653964,-6.321961834789354,7.294478133676962
11.556951039340278,2.108995022594535,-9.556554505164813,7.260983482898845
10.517936929445776,1.094852169392714,-13.27325204086783,6.879801158672182
9.484317086155764,0.32498723194218265,-17.340994834693685,6.12117198630984
8.46559855045528,-0.20520240833210954,-20.82819188536624,4.990785861025007
7.459198177104057,-0.5171657502114395,-22.584911760161372,3.5334756861032326
6.457920422872157,-0.6433324846458565,-22.308573920817352,1.831437133226487
5.456262122399493,-0.6229388221967488,-20.537412664477163,-0.003564309469485944
4.454573975537,-0.4986560147898854,-17.98714288439782,-1.8431148910118997
3.46055992384868,-0.3135340462689892,-15.198767128457286,-3.5576534491601586
2.4882316168903444,-0.10818344356154379,-12.51241697351268,-5.031093937998775
1.55509429638063,0.08164858696894829,-10.128368156296531,-6.171705743874758
0.678711348484087,0.22692072710151537,-8.157775422282782,-6.918209440858998
-0.1263025483922846,0.3064628542789558,-6.652088946290062,-7.2419028719118455
-0.8502536884188681,0.3074808410316208,-5.618846845743218,-7.1464110291191645
-1.4891931398013274,0.2254901766051601,-5.030696320673401,-6.666157332229689
-2.044786072588557,0.06378747153901877,-4.831930428638199,-5.863542091041004
-2.5235037390627606,-0.16745220362295976,-4.94524417531723,-4.823985152553139
-2.9353778154071444,-0.4524097423114987,-5.2801488163315735,-3.648060269644272
-3.292507685811376,-0.7711900235886536,-5.7429712250263645,-2.4409700064539854
-3.607480271698508,-1.101730393596243,-6.246801830157124,-1.3009922182033231
-3.891838978811716,-1.4219903153756892,-6.7188837679616125,-0.30935256137461514
-4.154729362246279,-1.7122285441034848,-7.103378482695777,0.4763296595077375
-4.4018585254948235,-1.9570318551765302,-7.35913247240789,1.0240894164973227
-4.634901542395303,-2.146705586738327,-7.454286166767915,1.3255997506080248
-4.851430475075051,-2.2777306141240006,-7.36131102062038,1.3914405819250621
-5.045336591457638,-2.352205821917803,-7.056283080803177,1.2452626115558665
-5.20762387628503,-2.3764459749156512,-6.524135895064176,0.918224219136733
-5.327422418121742,-2.359112799899623,-5.7677713535616855,0.4445964918152991
-5.39309418216369,-2.3093684952593905,-4.815659337100999,-0.1411014131614505
-5.393333649596316,-2.2355287273830804,-3.722758320363463,-0.8055278377976614
-5.3181709672236686,-2.1445632938995223,-2.5634482869465343,-1.516903068397557
-5.15977463241075,-2.042581096504076,-1.4195894626543997,-2.244889408675206
-4.912958527275077,-1.9361814493317362,-0.3685537887243727,-2.960478628917681
-4.575349470076925,-1.8343027469601803,0.5252621329231382,-3.6362277651837007
-4.147256146091651,-1.7500246611269443,1.214414030228346,-4.2469250411251505
-3.631365410084814,-1.7017558644938477,1.6686651340614571,-4.7705288556300225
-3.032455805066059,-1.7133753759103065,1.872954702105102,-5.189096016014496
-2.3573510244010984,-1.813114077566595,1.824362581508608,-5.489412703770703
-1.6153195911654048,-2.0311630228438333,1.5289476674971036,-5.663135954566745
-0.8190486118972399,-2.3961300902469693,0.9990325675988424,-5.706423091424013
0.013805664432130773,-2.9305533364733978,0.2513571179011594,-5.619222038118773
0.8586467097615745,-3.6457580302135444,-0.6935804430008164,-5.404529293231558
1.6819094166358888,-4.536441214570694,-1.8107987970770647,-5.067932786514239
2.4395700230890287,-5.575482452987247,-3.068644216811305,-4.617640744625537
3.0769207340916207,-6.7095940058582375,-4.425166295238947,-4.0649761142369725
3.5302368103784176,-7.85652925392414,-5.823338946904455,-3.425034356217983
3.7306955772147696,-8.904687233605443,-7.186219274446866,-2.71698326129655
3.6107325249929736,-9.716116700127136,-8.415674739409733,-1.963497168546952
3.1131405425583734,-10.13414143787872,-9.404650820085818,-1.1891277793506874
2.2034259007774812,-9.997139924538825,-10.081464008207348,-0.4178722052023506
0.8854773501285207,-9.160561103742186,-10.492714173527759,0.3294523682845572
-0.781485675409102,-7.529790051488147,-10.857787662133365,1.0373439278738128
-2.670613793486177,-5.104821149373633,-11.468005000407382,1.6967517359136148
-4.5892322395793075,-2.0288492547282413,-12.480409740759702,2.304981394946484
-6.302636879679391,1.3855626308774338,-13.85365998850093,2.864387252026361
-7.578066215722826,4.692029907945146,-15.460220838868773,3.3800549000989957
-8.234285615412487,7.4216448678086095,-17.196859676228172,3.8568202838940415
-8.177516773201749,9.22171127130855,-19.01686614074977,4.296096156638973
-7.412249722222142,9.942782166159883,-20.918519747303225,4.693061992545888
-6.028254523615555,9.638550387743807,-22.92690746199811,5.034774225929061
-4.173387272679261,8.505181692584536,-25.081710327595044,5.2996390426650875
-2.0231094970673555,6.8058148192393535,-27.43039321484072,5.45847471447457
0.24537883147414816,4.8096278173495834,-30.02085966377714,5.477127565767135
2.4708435464527385,2.7542623855822908,-32.88291299549325,5.320352187841572
4.5176902222265,0.8286274118379885,-35.98220766970388,4.956461311319259
6.279770272441212,-0.830772977838984,-39.13254660702523,4.362119344101838
7.680893375320258,-2.136442194058043,-41.888632215201916,3.5266196559852276
8.674039813385582,-3.0438649904960844,-43.529616113282465,2.455065570947067
9.240318405999501,-3.5451658423668366,-43.289841470617716,1.170059122564865
9.387798269185668,-3.6631794824999595,-40.80161673586565,-0.28825896853301036
9.149693433319927,-3.4457584724945036,-36.39181068349103,-1.8637638351104637
8.581142388448123,-2.959832383668523,-30.91219059437297,-3.4873356263034343
7.754044446044153,-2.28485292025845,-25.26200172652492,-5.081113256922805
6.75000617566407,-1.5056328340867509,-20.045941223935454,-6.563808359976718
5.6521893701010235,-0.7050251167466798,-15.5402557278197,-7.856710156817715
4.537413988448428,0.04279342031160773,-11.81362221914934,-8.889791482576378
3.469953775755735,0.6776080472323895,-8.841211081038809,-9.607267831185982
2.497983974745488,1.1564211567078222,-6.566472991506543,-9.972150041857361
1.6528423846481244,1.4545028036539802,-4.9243904981127935,-9.96956944493408
0.9505544192046871,1.5645207645382078,-3.8462689278051996,-9.608688690778653
0.3947165317378268,1.4943493515458577,-3.2584794591672206,-8.922838885996992
-0.020168213212029374,1.2642329712489055,-3.0811254985477152,-7.967390922625341
-0.3055987797429295,0.9038339950097819,-3.22895269199499,-6.815037677228509
-0.47664147350416597,0.4494222702150593,-3.6147657154771666,-5.548704313532676
-0.550288827264736,-0.05881159692609437,-4.15434480659231,-4.253023184059432
-0.544536724636633,-0.5795021591964641,-4.77118615063706,-3.0058495635685394
-0.47798755345577215,-1.0730766887504326,-5.399412458404373,-1.8713699316541672
-0.36975433986565676,-1.50491172999725,-5.983942121085445,-0.895930129308405
-0.23945104644274742,-1.848388718119556,-6.478253104695779,-0.10697709940254509
-0.1070784117960368,-2.087382239829165,-6.841345745693595,0.4852406160076561
0.007349785702100806,-2.2177018207738524,-7.036167063632502,0.8840726992628357
0.08454225600196776,-2.247153287358599,-7.031315588879976,1.1019910672532676
0.10706106467638317,-2.194123901714836,-6.806269526407108,1.156170701106133
0.06080638551965606,-2.0848521204518926,-6.358299164686624,1.0648545622080863
-0.06325816728576303,-1.949766511423069,-5.707777016901663,0.844998281547438
-0.267316044464484,-1.8194355016761306,-4.898824108775221,0.5114503773953151
-0.545070817811478,-1.7207218720405062,-3.994249445108889,0.07766227418158986
-0.8805399858265994,-1.6736494418168892,-3.0664332900067492,-0.4423641186317724
-1.2475328532015075,-1.6892843138139395,-2.187487421067316,-1.0314644432011197
-1.6100478859142517,-1.7687032528315885,-1.421737450448052,-1.6668195390131684
-1.9237603637329876,-1.9029741757281335,-0.8218078622715934,-2.3184301948472106
-2.1386761024202463,-2.0740469799275294,-0.4276985908634891,-2.9492612910382987
-2.2029246458322125,-2.2565002103623364,-0.2672239189454291,-3.5173919648371195
-2.067576535434781,-2.420126169674166,-0.356169488209376,-3.9799958904433224
-1.6922683837644354,-2.5332965223943096,-0.6971195776749934,-4.298474269972304
-1.0512292296457664,-2.5669033507610832,-1.2766751224473163,-4.443742839282692
-0.13896466916110758,-2.498437147410172,-2.06139646214666,-4.400615577939853
1.0255702783873264,-2.3155214049702555,-2.993062137359452,-4.170403297013309
2.3977671342756355,-2.0180837847903783,-3.9837090170850242,-3.77117312888978
3.9103961533197342,-1.6184111019257015,-4.9106182173650135,-3.235519470290766
5.481237224847466,-1.1386906416050198,-5.611487349027227,-2.6061289928936304
7.0242303992678625,-0.606280380411993,-5.881836548706484,-1.92984817529396
8.46174673866437,-0.04769006750028646,-5.483526232206272,-1.2513160982040195
9.735119297822362,0.5172357022250573,-4.190706636699804,-0.607371214462568
10.811211590483003,1.0794129734880509,-1.9247401986587875,-0.02324735200895215
11.684087113830783,1.641814643746599,0.9953669572560192,0.4889166309963854
12.372039939169266,2.2175697214729353,3.6719046220037703,0.929282887348685
12.910907924406082,2.8251168532174575,4.948260943489393,1.3076597462395863
13.344790337736068,3.4811258062096377,4.186498570419534,1.6395952475610873
13.715401424568995,4.192195162452635,1.6473156143053376,1.94187732213579
14.051612533164102,4.946633465399312,-1.8887851202320423,2.228079702406245
14.361249135113416,5.708154162787229,-5.676335321995166,2.504733595866972
14.627520582248312,6.414069373377379,-9.255136536316291,2.7686156597537153
14.811960625795953,6.980954475587212,-12.4244407079955,3.005525644514641
14.864024255363478,7.319472466546869,-15.13219198336025,3.190779195577606
14.73485980178522,7.356105676011912,-17.384197737775978,3.2914626817938957
14.39062390151629,7.054333045084748,-19.191047561234708,3.2703012151111466
13.820676660617016,6.425655369941936,-20.541484666281637,3.0908000173246637
13.0384663757377,5.525314229304039,-21.39195705048171,2.7231419704944098
12.076342415463644,4.43610536418469,-21.670492536282662,2.1501474750225724
10.97771508245242,3.249266917207251,-21.299167403310925,1.372417484964824
9.789910890053571,2.050089809235396,-20.236185629838147,0.41163305734664973
8.559435666071119,0.9105701732265923,-18.52268686053659,-0.6889931230226474
7.329532697841051,-0.11277079878648882,-16.303739185538976,-1.8677628886802833
6.138883944873062,-0.978782343243552,-13.802518505621743,-3.05094735423191
5.020276321702842,-1.6611331379924141,-11.261504427477181,-4.161622459442653
3.9987236675407436,-2.1478168208172814,-8.88718899104061,-5.129111961310632
3.0893641685199564,-2.440464540678315,-6.822454385239694,-5.897104307142106
2.295970375162189,-2.5530640048515147,-5.1453313824600455,-6.429030184868645
1.6108883527029214,-2.509845394984569,-3.8809116516260667,-6.710178341400168
1.0167476631574148,-2.342334802977313,-3.015738898465674,-6.746821044887435
0.4896598529818049,-2.085796816801882,-2.510229330700682,-6.563048565796069
0.0031728006961096646,-1.7754593526986955,-2.308541005580681,-6.196105335909827
-0.4678642856196198,-1.4430130580790845,-2.346530484567537,-5.69096157811736
-0.9441801363632413,-1.113882622308948,-2.5583569741612457,-5.094801678153467
-1.440022752557225,-0.8056673493364166,-2.88190500567645,-4.452102027369219
-1.9621653769343228,-0.5279462518344579,-3.262921388183008,-3.800922933491195
-2.5097993106487686,-0.28336956764695326,-3.6577015280079794,-3.170842724123254
